'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'STATE","'10.06860924"
"'1","'LINE","'CHEMISTRY","'99.93164063"
"'1","'LINE","'STUDENT TEXTBOOK","'82.12292480"
"'1","'LINE","'GRADE 10","'99.93124390"
"'1","'LINE","'MINISTRY VIICATION EDUCA OF","'61.97385025"
"'1","'LINE","'4","'85.44642639"
"'1","'LINE","'13","'88.72259521"
"'1","'LINE","'Temperature","'98.54252625"
"'1","'LINE","'12","'90.70930481"
"'1","'LINE","'Exothermic","'99.61834717"
"'1","'LINE","'Surroundings","'99.97070313"
"'1","'LINE","'Heat","'98.05982971"
"'1","'LINE","'10","'86.59040070"
"'1","'LINE","'System","'98.77451324"
"'1","'LINE","'6","'90.92016602"
"'1","'LINE","'8","'96.72213745"
"'1","'LINE","'Temperature","'99.38078308"
"'1","'LINE","'Endothermic","'99.67693329"
"'1","'LINE","'9","'93.27188110"
"'1","'LINE","'Surroundings","'99.95117188"
"'1","'LINE","'Heat","'99.67693329"
"'1","'LINE","'5","'87.15830231"
"'1","'LINE","'FEDERAL DEMOCRATIC REPUBLIC OF ETHIOPIA","'99.96257782"
"'1","'LINE","'MINISTRY OF EDUCATION","'99.97694397"
"'1","'LINE","'System","'98.66868591"
"'1","'LINE","'CH3","'76.21183777"
"'1","'LINE","'0","'37.81578827"
"'1","'LINE","'CHEMISTRY STUDENT TEXTBOOK GRADE 10","'91.78650665"
"'1","'LINE","'ISBN 978-99990-0-017-8","'97.65146637"
"'1","'LINE","'9 789999 000178>","'68.08683014"
"'2","'LINE","'This textbook is the property of your school.","'99.99135590"
"'2","'LINE","'Take good care not to damage or lose it.","'99.98046875"
"'2","'LINE","'Here are 10 ideas to help take care of the book:","'99.97322083"
"'2","'LINE","'1. Cover the book with protective material, such as plastic,","'99.94792175"
"'2","'LINE","'old newspapers or magazines.","'99.94061279"
"'2","'LINE","'Students","'99.99023438"
"'2","'LINE","'2. Always keep the book in a clean dry place.","'99.92263031"
"'2","'LINE","'3. Be sure your hands are clean when you use the book.","'99.75358582"
"'2","'LINE","'4. Do not write on the cover or inside pages.","'99.98039246"
"'2","'LINE","'5. Use a piece of paper or cardboard as a bookmark.","'99.68398285"
"'2","'LINE","'CHEMISTRY","'99.95117188"
"'2","'LINE","'6. Never tear or cut out any pictures or pages.","'99.94369507"
"'2","'LINE","'STUDENT TEXTBOOK","'87.52999115"
"'2","'LINE","'7. Repair any torn pages with paste or tape.","'99.96935272"
"'2","'LINE","'8. Pack the book carefully when you place it in your","'99.63785553"
"'2","'LINE","'school bag.","'100.00000000"
"'2","'LINE","'9. Handle the book with care when passing it to another","'99.98135376"
"'2","'LINE","'person.","'100.00000000"
"'2","'LINE","'10. When using a new book for the first time, lay it on its","'99.87843323"
"'2","'LINE","'back. Open only a few pages at a time. Press lightly","'99.75343323"
"'2","'LINE","'FEDERAL DEMOCRATIC REPUBLIC OF ETHIOPIA","'97.53770447"
"'2","'LINE","'MINISTRY OF EDUCATION","'97.57327271"
"'2","'LINE","'along the bound edge as you turn the pages. This will","'99.69664764"
"'2","'LINE","'keep the cover in good condition.","'99.97857666"
"'3","'LINE","'CHEMISTRY","'99.99023438"
"'3","'LINE","'STUDENT TEXTBOOK","'80.44882202"
"'3","'LINE","'GRADE 10","'99.94100952"
"'3","'LINE","'Writers:","'99.96014404"
"'3","'LINE","'Alemayehu Paulos (Ph.D.)","'99.91051483"
"'3","'LINE","'Adelew Estifanos (Ph.D.)","'99.55828857"
"'3","'LINE","'Editors:","'100.00000000"
"'3","'LINE","'Tesfaye Semela (Ph.D.) (Curriculum Editor)","'99.65151215"
"'3","'LINE","'Kenenisa Beresa (M.A.) (Language Editor)","'99.40617371"
"'3","'LINE","'Ahmed Awel (M.Sc.) (Content Editor)","'99.80102539"
"'3","'LINE","'Illustrator:","'99.48181915"
"'3","'LINE","'Abinet Tilahun Nigusie (M.Sc.)","'99.84320068"
"'3","'LINE","'Designer:","'99.96014404"
"'3","'LINE","'Konno B. Hirbaye (M.Sc.)","'93.65518188"
"'3","'LINE","'Evaluators:","'99.88042450"
"'3","'LINE","'Amare Aregahegn Dubale (Ph.D.) (Reviewer)","'99.83063507"
"'3","'LINE","'Nega Gichile (B.Sc., M.A.) (Evaluator)","'95.84498596"
"'3","'LINE","'Sefiw Melesse (M.Sc.) (Evaluator)","'99.74599457"
"'3","'LINE","'Tolessa Mergo (B.Sc., M.Sc.) (Evaluator)","'99.47222137"
"'3","'LINE","'ФЕНДУС","'17.91464043"
"'3","'LINE","'UPA","'74.81963348"
"'3","'LINE","'RZACA","'20.98772430"
"'3","'LINE","'MINISTRY OF EDUCATION","'91.39754486"
"'3","'LINE","'NSSVMVH UNIVERSITY","'48.51737213"
"'3","'LINE","'Federal Democratic Republic of Ethiopia","'99.98210144"
"'3","'LINE","'Hawassa University","'99.99511719"
"'3","'LINE","'Ministry of Education","'99.98345947"
"'4","'LINE","'First Published August 2023 by the Federal Democratic Republic of Ethiopia,","'99.96842194"
"'4","'LINE","'Ministry of Education, under the General Education Quality Improvement Program for","'99.96568298"
"'4","'LINE","'Equity (GEQIP-E) supported by the World Bank, UK's Department for International","'99.93943024"
"'4","'LINE","'Development/DFID-now merged with the Foreign, Common wealth and Development","'99.53151703"
"'4","'LINE","'Office/FCDO, Finland Ministry for Foreign Affairs, the Royal Norwegian Embassy,","'99.83257294"
"'4","'LINE","'United Nations Children's Fund/UNICEF), the Global Partnership for Education (GPE),","'99.35951233"
"'4","'LINE","'and Danish Ministry of Foreign Affairs, through a Multi Donor Trust Fund.","'99.84610748"
"'4","'LINE","'© 2023 by the Federal Democratic Republic of Ethiopia, Ministry of Education. All","'99.76151276"
"'4","'LINE","'rights reserved. The moral rights of the author have been asserted. No part of this","'99.98882294"
"'4","'LINE","'textbook reproduced, copied in a retrieval system or transmitted in any form or by","'99.85629272"
"'4","'LINE","'any means including electronic, mechanical, magnetic, photocopying, recording or","'99.92080688"
"'4","'LINE","'otherwise, without the prior written permission of the Ministry of Education or licensing","'99.96582794"
"'4","'LINE","'in accordance with the Federal Democratic Republic of Ethiopia as expressed in the","'99.96438599"
"'4","'LINE","'Federal Negarit Gazeta, Proclamation No. 410/2004 - Copyright and Neighboring","'99.11429596"
"'4","'LINE","'Rights Protection.","'99.88082123"
"'4","'LINE","'The Ministry of Education wishes to thank the many individuals, groups and other","'99.97252655"
"'4","'LINE","'bodies involved - directly or indirectly - in publishing this Textbook. Special thanks","'98.65829468"
"'4","'LINE","'are due to Hawassa University for their huge contribution in the development of this","'99.97111511"
"'4","'LINE","'textbook in collaboration with Addis Ababa University, Bahir Dar University and","'99.98107147"
"'4","'LINE","'Jimma University.","'99.90563202"
"'4","'LINE","'Copyrighted materials used by permission of their owners. If you are the owner of","'99.83247375"
"'4","'LINE","'copyrighted material not cited or improperly cited, please contact the Ministry of","'99.97531891"
"'4","'LINE","'Education, Head Office, Arat Kilo, (P.O.Box 1367), Addis Ababa Ethiopia.","'99.70206451"
"'4","'LINE","'Printed by:","'99.95077515"
"'4","'LINE","'GRAVITY GROUP IND LLC","'99.93612671"
"'4","'LINE","'13th Industrial Area,","'98.91940308"
"'4","'LINE","'Sharjah, UNITED ARAB EMIRATES","'99.86333466"
"'4","'LINE","'Under Ministry of Education Contract no. : MOE/GEQIP-E/LICB/G-01/23","'97.00659180"
"'4","'LINE","'ISBN: 978-99990-0-017-8","'99.92595673"
"'5","'LINE","'CONTENTS","'100.00000000"
"'5","'LINE","'Unit","'99.79492188"
"'5","'LINE","'1","'99.48162079"
"'5","'LINE","':","'94.79492188"
"'5","'LINE","'CHEMICAL REACTIONS AND STOICHIOMETRY","'99.97538757"
"'5","'LINE","'1","'99.40270233"
"'5","'LINE","'1.1 Introduction","'99.83687592"
"'5","'LINE","'2","'99.96093750"
"'5","'LINE","'Volume of","'99.70503998"
"'5","'LINE","'Gas (STP)","'98.84895325"
"'5","'LINE","'1.2 Chemical Equations","'99.94764709"
"'5","'LINE","'3","'99.05393219"
"'5","'LINE","'22.4L","'94.59602356"
"'5","'LINE","'1 mot","'51.78870392"
"'5","'LINE","'22.4L","'74.27674866"
"'5","'LINE","'1.3 Types of Chemical Reactions","'99.98632813"
"'5","'LINE","'11","'99.16772461"
"'5","'LINE","'1 mol","'75.20407867"
"'5","'LINE","'1.4 Oxidation and Reduction Reactions","'99.98828125"
"'5","'LINE","'20","'99.99023438"
"'5","'LINE","'Moles","'99.96093750"
"'5","'LINE","'1 mol","'68.60790253"
"'5","'LINE","'6.02 particles","'63.36485672"
"'5","'LINE","'molar","'84.39463043"
"'5","'LINE","'mass","'87.92401123"
"'5","'LINE","'1 mol","'62.75011826"
"'5","'LINE","'1.5","'99.95117188"
"'5","'LINE","'1 mol","'68.11463928"
"'5","'LINE","'molar mass","'83.57163239"
"'5","'LINE","'Molecular and Formula Masses, the Mole","'99.94685364"
"'5","'LINE","'moil","'51.90021515"
"'5","'LINE","'10"" particles","'68.82015228"
"'5","'LINE","'Mass","'99.83398438"
"'5","'LINE","'Concept and Chemical Formulas","'99.96014404"
"'5","'LINE","'28","'99.99023438"
"'5","'LINE","'1.6 Stoichiometry","'99.66687012"
"'5","'LINE","'34","'99.88042450"
"'5","'LINE","'Unit Summary","'99.98007202"
"'5","'LINE","'47","'99.96014404"
"'5","'LINE","'Review Exercises","'99.98007202"
"'5","'LINE","'48","'99.99023438"
"'5","'LINE","'Unit 2:","'99.11003113"
"'5","'LINE","'SOLLUTIONS","'99.96093750"
"'5","'LINE","'51","'99.91131592"
"'5","'LINE","'2.1 Heterogeneous and Homogeneous Mixtures","'99.84267426"
"'5","'LINE","'53","'99.99023438"
"'5","'LINE","'Step 2","'95.30990601"
"'5","'LINE","'Step","'97.42606354"
"'5","'LINE","'2.2 The Solution Process","'99.98759460"
"'5","'LINE","'59","'99.97070313"
"'5","'LINE","'2.3 Solubility as an Equilibrium Process","'99.93884277"
"'5","'LINE","'73","'99.93164063"
"'5","'LINE","'Step 3","'93.26500702"
"'5","'LINE","'Step","'97.99804688"
"'5","'LINE","'3","'86.01612091"
"'5","'LINE","'2.4 Ways of Expressing Concentration of Solution","'99.98152161"
"'5","'LINE","'Solution","'98.91522217"
"'5","'LINE","'81","'99.84215546"
"'5","'LINE","'2.5 Preparation of Solutions","'99.96014404"
"'5","'LINE","'94","'99.97070313"
"'5","'LINE","'2.6 Solution Stoichiometry","'99.75759125"
"'5","'LINE","'98","'99.99023438"
"'5","'LINE","'2.7 Describing Reactions in Solution","'99.94842529"
"'5","'LINE","'101","'99.72337341"
"'5","'LINE","'Unit Summary","'99.98007202"
"'5","'LINE","'103","'99.93164063"
"'5","'LINE","'Review Exercises","'99.98007202"
"'5","'LINE","'105","'99.91131592"
"'5","'LINE","'Unit","'99.87304688"
"'5","'LINE","'3:","'79.64465332"
"'5","'LINE","'IMPORTANT INORGANIC COMPOUNDS","'99.94764709"
"'5","'LINE","'109","'99.81445313"
"'5","'LINE","'3.1","'99.97070313"
"'5","'LINE","'Introduction","'99.84056091"
"'5","'LINE","'110","'99.02124023"
"'5","'LINE","'Stomach","'99.92028046"
"'5","'LINE","'Drain","'99.93083954"
"'5","'LINE","'Battery","'99.96093750"
"'5","'LINE","'Lemon","'99.84135437"
"'5","'LINE","'Tomato","'99.84135437"
"'5","'LINE","'Milk","'99.97070313"
"'5","'LINE","'Blood","'99.99023438"
"'5","'LINE","'Tablets","'99.87145233"
"'5","'LINE","'Soap","'99.97070313"
"'5","'LINE","'Cleaner","'99.97070313"
"'5","'LINE","'3.2 Oxides","'99.99511719"
"'5","'LINE","'111","'96.50988770"
"'5","'LINE","'Decreasing","'99.69407654"
"'5","'LINE","'PH","'97.90277863"
"'5","'LINE","'Increasing","'99.19862366"
"'5","'LINE","'3.3 Acids","'100.00000000"
"'5","'LINE","'122","'99.45312500"
"'5","'LINE","'0","'38.64417267"
"'5","'LINE","'I","'77.28635406"
"'5","'LINE","'2","'94.26478577"
"'5","'LINE","'3","'93.05823517"
"'5","'LINE","'5","'95.22959137"
"'5","'LINE","'6","'93.76535034"
"'5","'LINE","'7","'95.23118591"
"'5","'LINE","'8","'95.35973358"
"'5","'LINE","'9","'91.10272217"
"'5","'LINE","'10","'99.26757813"
"'5","'LINE","'11","'93.56285858"
"'5","'LINE","'12","'98.63281250"
"'5","'LINE","'13","'98.17302704"
"'5","'LINE","'14","'94.82681274"
"'5","'LINE","'Acidic","'99.75505829"
"'5","'LINE","'Neutral","'99.79252625"
"'5","'LINE","'Alkaline","'99.73473358"
"'5","'LINE","'3.4","'100.00000000"
"'5","'LINE","'Bases","'100.00000000"
"'5","'LINE","'140","'99.36782837"
"'5","'LINE","'8","'54.65132523"
"'5","'LINE","'3.5 Salts","'100.00000000"
"'5","'LINE","'148","'99.71520233"
"'5","'LINE","'Stomach Acid","'99.83398438"
"'5","'LINE","'Vinegar","'99.93164063"
"'5","'LINE","'Coffee","'99.97070313"
"'5","'LINE","'Water","'99.83318329"
"'5","'LINE","'Baking","'99.93083954"
"'5","'LINE","'Ammonia","'99.93083954"
"'5","'LINE","'Bleach","'99.77300262"
"'5","'LINE","'Soda","'99.79093933"
"'5","'LINE","'Solution","'99.89098358"
"'5","'LINE","'Unit Summary","'99.95525360"
"'5","'LINE","'162","'99.76562500"
"'5","'LINE","'Review Exercises","'99.94020844"
"'5","'LINE","'163","'99.76562500"
"'6","'LINE","'Unit","'99.83398438"
"'6","'LINE","'4:","'60.63158035"
"'6","'LINE","':","'86.59667969"
"'6","'LINE","'ENERGY CHANGES AND ELECTROCHEMISTRY","'99.95605469"
"'6","'LINE","'166","'99.92187500"
"'6","'LINE","'4.1","'99.87145233"
"'6","'LINE","'Introduction","'99.92028046"
"'6","'LINE","'167","'99.48003387"
"'6","'LINE","'4.2 Energy Changes in Electrochemistry","'99.94842529"
"'6","'LINE","'174","'99.97070313"
"'6","'LINE","'4.3 Electrochemical Cells","'99.94061279"
"'6","'LINE","'182","'99.44335938"
"'6","'LINE","'LECTROCHEMIS TRY","'95.60546875"
"'6","'LINE","'4.4 Electrolysis","'99.99023438"
"'6","'LINE","'187","'99.44097137"
"'6","'LINE","'Unit Summary","'99.97518921"
"'6","'LINE","'194","'99.83398438"
"'6","'LINE","'Review Exercises","'99.97518921"
"'6","'LINE","'195","'99.91210938"
"'6","'LINE","'Unit 5 :","'81.93641663"
"'6","'LINE","'METALS AND NONMETALS","'99.98371887"
"'6","'LINE","'198","'99.95117188"
"'6","'LINE","'5.1","'99.96093750"
"'6","'LINE","'Introduction","'99.84056091"
"'6","'LINE","'199","'99.92187500"
"'6","'LINE","'5.2 General Properties of Metals and Production of","'99.97386932"
"'6","'LINE","'Some Metals","'100.00000000"
"'6","'LINE","'200","'100.00000000"
"'6","'LINE","'5.3 Production of Some Important Nonmetals","'99.90876007"
"'6","'LINE","'218","'99.95117188"
"'6","'LINE","'Unit Summary","'99.98007202"
"'6","'LINE","'230","'99.99023438"
"'6","'LINE","'Lead","'99.97070313"
"'6","'LINE","'Gold","'99.99023438"
"'6","'LINE","'Diamond","'99.99023438"
"'6","'LINE","'Carbon","'99.95037079"
"'6","'LINE","'Review Exercises","'99.98007202"
"'6","'LINE","'231","'99.95117188"
"'6","'LINE","'Silver","'99.95037079"
"'6","'LINE","'Copper","'99.99023438"
"'6","'LINE","'Sulfur Phosphorus","'99.94548798"
"'6","'LINE","'Unit","'99.85351563"
"'6","'LINE","'6:","'86.09195709"
"'6","'LINE","'HYDROCARBONS AND THEIR NATURAL SOURCES 234","'99.98371887"
"'6","'LINE","'6.1","'99.91210938"
"'6","'LINE","'Introduction","'99.76084137"
"'6","'LINE","'235","'100.00000000"
"'6","'LINE","'6.2 Saturated Hydrocarbons: Alkanes (CₙH₂ₙ₊₂)","'84.95806885"
"'6","'LINE","'240","'99.99023438"
"'6","'LINE","'6.3 Unsaturated Hydrocarbons: Alkenes, Alkynes","'99.88854980"
"'6","'LINE","'and Aromatic Hydrocarbons","'99.98671722"
"'6","'LINE","'262","'99.99023438"
"'6","'LINE","'6.4 Aromatic Hydrocarbons: Benzene","'99.89791107"
"'6","'LINE","'285","'100.00000000"
"'6","'LINE","'6.5 Natural Sources of Hydrocarbons","'99.96224976"
"'6","'LINE","'290","'99.99023438"
"'6","'LINE","'Unit Summary","'99.98007202"
"'6","'LINE","'295","'99.99023438"
"'6","'LINE","'Review Exercises","'99.98007202"
"'6","'LINE","'295","'99.99023438"
"'7","'LINE","'Volume of","'99.93124390"
"'7","'LINE","'Gas (STP)","'99.80838013"
"'7","'LINE","'22.4L","'98.98039246"
"'7","'LINE","'1 mol","'80.30691528"
"'7","'LINE","'1 mol","'93.09012604"
"'7","'LINE","'22.4L","'60.99908447"
"'7","'LINE","'1","'88.84038544"
"'7","'LINE","'Moles","'100.00000000"
"'7","'LINE","'1 mol","'88.02236176"
"'7","'LINE","'6.02 X 10"" particles","'82.63781738"
"'7","'LINE","'molar mass (g)","'98.96271515"
"'7","'LINE","'1 mol","'86.40485382"
"'7","'LINE","'1 mol","'86.68387604"
"'7","'LINE","'molar mass (g)","'99.24625397"
"'7","'LINE","'1 mol","'89.48660278"
"'7","'LINE","'6.02 10"" particles","'97.16690826"
"'7","'LINE","'Mass","'99.97070313"
"'7","'LINE","'Number of","'99.23339844"
"'7","'LINE","'UNIT","'98.64257813"
"'7","'LINE","'Particles","'99.75505829"
