'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'MINISTRY OF EDUCATION","'91.76073456"
"'1","'LINE","'FEDERAL DEMOCRATIC","'99.97558594"
"'1","'LINE","'REPUBLIC OF ETHIOPIA","'99.98046875"
"'1","'LINE","'Physics Student Textbook - Grade 10","'96.18762207"
"'1","'LINE","'Physics","'99.91051483"
"'1","'LINE","'MINISTRY OF EDUCATION","'99.96745300"
"'1","'LINE","'Student Textbook","'99.98007202"
"'1","'LINE","'Grade 10","'99.95077515"
"'1","'LINE","'+90 UC+","'29.42601967"
"'1","'LINE","'MINISTRY OF EDUCATION","'92.25028229"
"'1","'LINE","'ISBN 978-99990-0-033-8","'97.54773712"
"'1","'LINE","'FEDERAL DEMOCRATIC","'99.96054077"
"'1","'LINE","'REPUBLIC OF ETHIOPIA","'99.96745300"
"'1","'LINE","'9","'95.59490967"
"'1","'LINE","'""789999""000338"">","'78.08414459"
"'1","'LINE","'MINISTRY OF EDUCATION","'99.97721100"
"'2","'LINE","'Take Good Care of","'98.52090454"
"'2","'LINE","'This Textbook","'99.86576843"
"'2","'LINE","'Physics","'92.15242004"
"'2","'LINE","'I TRANSPORT","'23.43177032"
"'2","'LINE","'10 1","'50.54767227"
"'2","'LINE","'This textbook is the property of your school.","'99.97895050"
"'2","'LINE","'Take good care not to damage or lose it.","'99.96944427"
"'2","'LINE","'Here are 10 ideas to help take care of the book:","'99.98661041"
"'2","'LINE","'1. Cover the book with protective material, such as plastic, old","'99.97033691"
"'2","'LINE","'newspapers or magazines.","'99.93383026"
"'2","'LINE","'2. Always keep the book in a clean dry place.","'99.91864777"
"'2","'LINE","'3. Be sure your hands are clean when you use the book.","'99.96366119"
"'2","'LINE","'4. Do not write on the cover or inside pages.","'99.93540955"
"'2","'LINE","'5. Use a piece of paper or cardboard as a bookmark.","'99.91812897"
"'2","'LINE","'6. Never tear or cut out any pictures or pages.","'99.95143127"
"'2","'LINE","'7. Repair any torn pages with paste or tape.","'99.93843842"
"'2","'LINE","'8. Pack the book carefully when you place it in your school bag.","'99.97496796"
"'2","'LINE","'9. Handle the book with care when passing it to another person.","'99.95200348"
"'2","'LINE","'10. When using a new book for the first time, lay it on its back. Open","'99.96475983"
"'2","'LINE","'only a few pages at a time. Press lightly along the bound edge as","'99.89854431"
"'2","'LINE","'you turn the pages. This will keep the cover in good condition.","'99.96521759"
"'3","'LINE","'Physics","'99.92028046"
"'3","'LINE","'Student Textbook","'99.96014404"
"'3","'LINE","'Grade 10","'99.98535156"
"'3","'LINE","'Writers","'99.88042450"
"'3","'LINE","'Fikadu Eshetu (PhD)","'99.96366119"
"'3","'LINE","'Mideksa Kasahun (MSc)","'99.97017670"
"'3","'LINE","'Editors","'99.96014404"
"'3","'LINE","'Moges Tsega (PhD), content editor","'99.96631622"
"'3","'LINE","'Samuel Assefa (PhD), curriculum editor","'99.93427277"
"'3","'LINE","'Felekech G/Egziabher (PhD), language editor","'99.92857361"
"'3","'LINE","'Illustrator","'99.84056091"
"'3","'LINE","'Umer Nuri (MSc)","'99.93383026"
"'3","'LINE","'Designer","'100.00000000"
"'3","'LINE","'Derese Tekestebrihan (PhD fellow)","'99.86088562"
"'3","'LINE","'Evaluators","'99.88042450"
"'3","'LINE","'Zafu Abraha (MSc)","'99.93735504"
"'3","'LINE","'Girmaye Defar (MSc)","'99.97342682"
"'3","'LINE","'Dessie Melese (MSc)","'99.96014404"
"'3","'LINE","'+908C+","'29.78794479"
"'3","'LINE","'UPA","'86.01821899"
"'3","'LINE","'FLACA","'21.80703926"
"'3","'LINE","'MINISTRY OF EDUCATION","'95.88494873"
"'3","'LINE","'CHAWASSA 19/88/1976 UNIVERSITY","'49.92257309"
"'3","'LINE","'FEDERAL DEMOCRATIC REPUBLIC OF ETHIOPIA","'99.97851563"
"'3","'LINE","'HAWASSA UNIVERSITY","'99.95117188"
